prim_okved,zsk,inn_type,company_age,phone_mask,is_fraud
95.29,1,2,mid,7910818,0
01.41,1,2,mid,7950021,0
81.21,2,2,mid,7994422,0
41.20,1,2,old,7960830,1
45.20,-1,2,mid,7996324,0
46.72.2,-1,2,mid,7912809,0
41.20,-1,1,new,7921447,0
88.10,-1,1,mid,7903066,0
46.90,2,1,mid,7963615,1
95.11,1,1,old,7910683,1
43.11,2,2,mid,7927460,0
43.39,-1,1,mid,7967205,1
43.29,1,2,mid,7911153,1
43.21,2,1,mid,7904309,0
46.73.6,2,1,old,7967372,1
43.21,-1,2,mid,7926938,1
90.03,-1,2,mid,7953346,0
46.42,2,2,mid,7913457,1
56.10,1,2,mid,7909406,0
47.11.1,-1,1,mid,7961439,0
47.91.2,-1,2,mid,7999857,1
43.21,1,2,old,7993001,0
43.29,-1,1,mid,7937317,0
68.2,-1,1,mid,7905384,0
85.42.9,-1,2,mid,7965850,0
46.90,2,1,old,7923715,1
01.11.1,-1,2,old,7910156,0
46.51.1,1,2,mid,7932701,1
49.41,-1,2,mid,7915559,0
96.02,-1,2,mid,7999818,0
73.11,2,1,mid,7963906,1
43.29,1,2,mid,7913060,1
49.41,2,1,mid,7951748,1
62.02,1,1,new,7900677,0
49.42,-1,2,old,7912204,0
46.90,2,1,mid,7999562,1
43.12,1,1,mid,7982650,1
45.31,-1,2,mid,7987431,0
47.64,1,1,old,7916608,1
47.25,-1,1,new,7920282,0
70.22,1,2,mid,7908247,1
49.41,2,1,mid,7980205,1
47.91,-1,2,mid,7918904,0
77.11,-1,2,old,7950978,0
43.99.4,1,2,new,7901121,1
41.20,1,1,mid,7951455,1
73.11,2,2,mid,7910823,1
43.31,-1,2,mid,7913836,1
46.90,2,1,mid,7919162,1
47.91,-1,2,mid,7900595,1
46.90,2,1,mid,7915059,0
56.10,-1,2,mid,7986764,0
68.20,-1,1,mid,7985454,0
43.22,2,1,mid,7915311,1
47.91,-1,2,mid,7912275,1
62.01,-1,2,old,7920228,0
46.90,2,1,mid,7951008,0
43.21,-1,1,old,7964458,0
01.63,-1,2,mid,7999411,0
46.90,-1,2,mid,7915365,1
47.51,-1,2,mid,7903029,0
43.34,1,2,mid,7982743,0
02.20,-1,1,old,7983234,0
62.02,1,1,new,7905370,0
41.20,2,1,mid,7912205,1
46.90,1,2,old,7987959,1
73.11,1,2,old,7912466,1
62.01,-1,1,mid,7987272,0
47.89,-1,2,mid,7925194,0
47.91,2,2,mid,7929004,1
82.91,2,1,new,7916528,1
46.90,2,1,mid,7993007,0
46.39,1,1,mid,7999209,1
43.29,2,1,mid,7967966,1
47.99,-1,2,old,7919482,1
88.91,-1,2,mid,7913888,0
49.41,-1,2,mid,7985205,0
47.21,-1,2,mid,7939719,0
47.11,1,1,old,7916034,1
46.73,1,1,mid,7925222,0
69.20,-1,2,mid,7999768,0
45.32,-1,1,mid,7985961,0
43.29,1,2,mid,7901802,0
47.91,-1,2,mid,7983204,0
43.21,1,2,mid,7995279,1
96.09,-1,2,old,7953247,0
47.21,-1,2,old,7989632,0
46.69.1,-1,2,mid,7962365,1
47.77,2,1,mid,7910699,1
63.11.1,-1,1,mid,7926683,0
47.72,2,1,mid,7952035,1
74.90,1,1,old,7921103,0
49.41,2,1,mid,7929383,1
68.2,-1,2,mid,7960048,0
45.20,-1,2,mid,7937661,0
43.39,1,2,old,7922712,1
14.19,-1,2,old,7917396,0
41.20,1,1,mid,7992193,0
46.73.6,1,1,old,7993004,1
46.90,2,1,mid,7960709,1
49.41,-1,1,mid,7917544,0
95.21,1,2,new,7909670,0
96.02,-1,2,mid,7919455,0
46.19,-1,1,mid,7996731,0
45.32,-1,2,new,7931348,0
47.11,1,2,mid,7913853,1
20.30,-1,2,old,7999495,0
41.20,2,1,mid,7985442,1
56.10.3,-1,2,mid,7905910,0
46.73,2,1,mid,7982604,0
82.11,2,1,mid,7915310,1
43.22,2,1,mid,7908811,1
47.91.1,2,2,mid,7931241,1
49.41,-1,2,mid,7965182,0
56.10,-1,2,mid,7985789,0
01.50,-1,2,mid,7912790,1
96.02,-1,2,mid,7930287,0
43.22,-1,1,mid,7936243,1
46.13.2,-1,1,mid,7919919,0
47.91,-1,2,mid,7985248,0
38.32.5,-1,1,old,7904405,0
62.01,-1,2,mid,7996920,0
78.10,2,2,mid,7981005,0
31.01,-1,2,mid,7915547,0
43.21,2,2,mid,7920148,0
81.30,1,1,mid,7919671,1
53.20.3,-1,2,mid,7952582,1
81.22,-1,1,old,7953609,0
70.22,-1,2,old,7926815,0
47.21,-1,2,old,7961281,1
73.1,1,1,mid,7999561,0
46.3,-1,1,mid,7966444,0
45.32,-1,2,mid,7919398,1
73.11,2,1,mid,7903014,1
47.19.1,-1,2,old,7921956,0
96.09,-1,2,mid,7981919,0
43.39,1,2,mid,7908250,1
46.90,2,2,mid,7977343,0
62.01,-1,2,old,7999216,0
68.32,-1,1,mid,7994001,0
42.12,-1,1,old,7914914,0
45.32,2,1,mid,7916947,1
49.41,2,2,mid,7904823,0
41.20,1,1,mid,7999616,0
62.03,-1,2,mid,7953924,0
49.41,-1,2,mid,7918270,0
73.11,1,1,mid,7987616,0
46.73,1,1,mid,7952901,1
49.41,1,2,mid,7966199,0
69.10,-1,2,mid,7916196,0
81.21,2,1,mid,7962209,1
73.11,-1,2,old,7986990,0
47.52,-1,2,mid,7977671,0
43.31,-1,2,mid,7915833,0
31.0,-1,2,mid,7925570,0
43.21,2,1,mid,7962214,0
41.20,-1,1,mid,7996693,1
47.91,-1,2,mid,7923363,0
41.20,1,2,old,7921602,1
43.21,2,1,old,7916486,1
25.11,1,1,new,7950150,0
47.64,-1,2,mid,7904518,1
62.02,-1,2,old,7908908,0
47.71,-1,2,mid,7918717,0
47.52.2,-1,2,mid,7905703,0
73.11,-1,1,mid,7910081,1
43.21,2,1,mid,7951731,0
49.32,1,2,mid,7985503,0
47.29,-1,2,mid,7962670,1
43.99,-1,1,new,7915290,1
85.14,-1,2,old,7911320,0
73.11,1,1,new,7989112,1
43.91,-1,1,mid,7964086,0
43.21,1,1,new,7911788,0
46.73,2,2,mid,7937205,0
73.11,-1,2,mid,7963690,0
43.29,1,2,old,7982669,1
47.91,-1,2,mid,7914664,0
47.91,-1,2,old,7989918,0
49.41,-1,2,old,7921310,1
49.41.2,1,2,mid,7902982,0
25.61,1,2,mid,7919375,1
41.20,-1,1,mid,7905137,1
49.41,-1,2,old,7952500,0
49.41,2,2,mid,7981747,1
41.20,-1,2,mid,7922376,0
47.91,-1,2,mid,7912223,0
16.10,-1,2,old,7921257,0
46.42,-1,2,old,7903668,0
41.20,-1,2,old,7967019,1
46.72,2,1,mid,7963475,1
53.20,-1,2,mid,7950014,1
49.41,-1,2,old,7952382,1
45.20,-1,2,mid,7951670,0
33.17,-1,2,mid,7961312,1
45.31,1,1,old,7982614,1
31.01,-1,2,new,7950596,1
46.19,-1,1,mid,7916764,0
46.73.6,2,1,mid,7919776,1
46.52,-1,2,mid,7932337,0
47.91,-1,2,old,7995920,1
41.20,2,1,mid,7953521,1
63.99.1,-1,2,old,7911122,0
43.29,-1,2,old,7951018,1
41.10,1,2,mid,7929388,0
46.90,2,1,mid,7985236,1
43.29,-1,2,mid,7915524,0
46.69,2,1,mid,7908733,0
33.12,1,2,old,7902892,1
46.73,2,1,mid,7912308,1
69.20,-1,2,mid,7962510,1
01.11,-1,2,old,7929833,0
41.20,-1,2,mid,7919132,0
45.20,1,2,new,7905031,0
41.20,2,1,mid,,0
49.41,1,1,old,7915866,1
41.20,2,1,mid,7995250,0
68.20,-1,2,old,7964552,0
10.71,-1,2,mid,7922522,0
31.09,-1,2,mid,7965111,0
41.20,1,2,mid,7912872,1
47.91,1,2,mid,7924259,0
62.01,-1,2,mid,7916236,0
77.32,1,1,old,7920799,1
81.21,1,1,mid,7906110,1
68.31.1,-1,2,mid,7953800,0
47.91,1,1,mid,7986728,0
46.73,1,1,mid,7981949,1
45.19,-1,1,mid,7999713,1
43.21,2,1,old,7966132,0
49.41,2,2,mid,7912771,1
02.40,-1,1,mid,7960941,0
01.41,-1,1,mid,7915225,0
46.90,1,1,mid,7925466,0
43.99,1,1,mid,7931503,0
46.73,2,1,mid,7920333,0
68.2,-1,1,old,7903019,0
43.29,1,2,new,7917269,1
69.20.2,1,2,old,7913365,0
68.32,-1,1,mid,7965287,0
43.29,-1,2,old,7964338,1
46.73,2,1,mid,7922023,0
43.29,-1,2,old,7981870,0
14.19,1,2,old,7921784,1
68.20.2,-1,1,mid,7968989,1
43.21,-1,2,mid,7926156,0
43.34.1,1,2,mid,7950728,1
81.22,-1,2,mid,7920953,0
46.73,2,1,old,7968646,0
74.20,-1,2,new,7996050,0
41.20,1,1,mid,7996048,1
82.99,1,2,mid,7904611,0
47.19.1,-1,2,new,7951031,0
41.20,-1,1,mid,7916456,0
62.09,-1,2,mid,7930400,0
95.11,1,2,mid,7911279,1
47.91,-1,1,old,7983390,0
41.20,1,2,mid,7960044,0
43.21,2,1,mid,7989048,1
46.90,2,2,mid,7921791,0
71.1,-1,1,mid,7913744,1
25.61,-1,2,mid,7965411,1
85.14,-1,1,mid,7961414,0
49.41,-1,2,mid,7901556,0
43.39,-1,2,mid,7920464,0
49.41,-1,2,old,7926691,1
43.39,1,2,mid,7995595,1
47.91,-1,2,mid,7930932,0
56.10,-1,2,mid,7913258,0
96.02,-1,2,old,7910148,0
63.11,2,1,mid,7952419,1
43.39,-1,1,mid,7931279,1
96.01,1,2,old,7964524,0
43.11,-1,2,mid,7951107,1
47.72,-1,2,mid,7960887,1
62.01,-1,2,mid,7999585,1
41.20,1,2,mid,7901857,0
71.12,-1,2,mid,7929250,0
02.20,-1,2,mid,7900917,0
55.20,-1,2,mid,7913480,1
43.29,1,1,mid,7921096,1
47.91,-1,2,new,7909020,0
95.12,1,1,mid,7962655,0
46.73.2,-1,2,mid,7925118,1
93.29.9,-1,2,old,7932614,0
53.20,-1,2,mid,7918770,0
23.69,-1,2,mid,7995903,1
47.91,-1,2,mid,7952432,0
45.20.3,-1,2,mid,7999525,0
46.73,2,1,mid,7985149,1
14.19.5,-1,2,old,7926617,0
33.14,-1,2,mid,7921962,0
43.31,-1,1,mid,7950048,1
69.10,-1,2,mid,7918419,0
43.39,-1,1,mid,7921436,1
95.22.1,-1,2,old,7964892,1
46.90,2,1,mid,7926931,1
43.32,-1,1,mid,7996905,1
28.25.1,-1,1,mid,7964834,1
81.21.9,2,1,mid,7999570,1
46.90,2,2,mid,7922616,1
46.73,1,2,old,7980343,1
69.10,-1,1,mid,7963541,0
33.17,1,2,mid,7938151,1
47.91,-1,2,mid,7932433,1
90.01,-1,2,mid,7916905,0
68.2,-1,2,old,7903322,0
41.20,2,1,mid,7925326,0
93.12,-1,2,old,7977310,0
43.29,1,1,old,7917874,1
96.04,-1,2,mid,7905405,0
43.32.3,2,1,mid,7951464,1
68.20,-1,2,mid,7915654,0
69.20,-1,1,mid,7977620,0
78.10,2,1,mid,7981206,1
52.24,2,2,mid,7922692,1
47.43,-1,2,new,7933313,0
41.20,1,1,mid,7909902,1
43.39,2,2,mid,7964966,0
47.71,-1,2,mid,7912604,0
71.20,-1,1,mid,7982797,1
46.90,-1,2,mid,7925102,1
45.40.3,-1,2,mid,7993446,1
81.22,-1,2,mid,7932325,1
49.42,-1,2,old,7962562,1
49.41,1,1,old,7965053,1
62.01,-1,2,mid,7904629,0
70.22,-1,2,new,7960177,0
46.73,1,1,new,7996719,0
45.32,1,2,mid,7985710,0
63.12,-1,2,old,7977773,0
62.02,-1,2,new,7903821,0
56.10,-1,1,mid,7985135,0
49.32,-1,2,mid,7952562,1
47.91,-1,2,old,7919249,0
43.39,-1,2,mid,7932476,0
45.20,1,1,new,7903387,0
70.22,-1,2,old,7925351,0
68.20,-1,2,old,7981864,1
96.02,-1,2,mid,7937638,0
47.91,-1,2,mid,7988387,0
43.22,-1,1,mid,7906129,0
85.42,1,1,mid,7925232,1
68.31,-1,2,mid,7921980,0
72.19,1,1,mid,7902398,0
70.22,-1,2,old,7926800,0
43.39,1,2,mid,7919240,0
71.11,-1,1,new,7950848,0
47.91,-1,2,mid,7927215,1
41.10,2,1,mid,7926125,1
64.99,1,1,mid,7953804,0
49.41,-1,2,mid,7924300,0
47.19,-1,2,mid,7903888,0
22.19,-1,2,old,7917136,0
62.01,2,2,mid,7996693,1
49.41.1,1,2,mid,7922608,1
49.41.1,-1,1,new,7917979,0
81.10,-1,2,mid,7981743,0
43.21,2,1,mid,7992213,1
49.42,-1,2,old,7925219,0
47.91.2,-1,2,mid,7977134,0
10.71.1,-1,2,mid,7913592,0
42.21,-1,2,mid,7925214,0
45.32.2,-1,2,mid,7913902,0
71.12.12,-1,2,mid,7937206,1
81.10,2,1,mid,7901175,1
38.32,1,1,new,7965540,1
46.73,2,2,mid,7982617,1
46.90,1,1,mid,7932611,0
33.12,-1,2,mid,7999514,0
41.20,1,1,mid,7952915,0
53.20.32,-1,2,old,7909270,0
41.20,2,1,mid,7923233,1
20.42,1,1,new,7913273,1
90.03,-1,2,mid,7996768,0
68.20,-1,1,new,7920962,0
46.90,2,1,mid,7926621,0
96.02,-1,2,old,7991222,0
46.90,2,1,mid,7963446,1
01.41,-1,2,mid,7902675,1
41.20,2,1,old,7913387,1
70.22,1,2,mid,7920228,0
47.91,-1,2,mid,7901775,0
47.91,-1,2,new,7985681,0
79.11,-1,1,mid,7925011,0
43.39,2,1,mid,7951190,1
47.19,-1,2,old,7903165,0
47.91,1,1,mid,7999558,0
14.19,-1,2,mid,7904756,0
47.59,-1,2,mid,7922281,0
46.90,2,1,mid,7921681,1
73.11,-1,2,mid,7925376,0
62.01,-1,2,mid,7985297,0
62.02,-1,2,mid,7926892,1
63.91,-1,2,new,7995920,0
47.91,-1,2,mid,7922517,0
59.11,-1,2,new,7993937,0
68.32.2,-1,1,mid,7981444,0
73.11,-1,2,old,7950046,0
81.22,2,1,old,7967372,1
41.20,-1,1,mid,7999674,1
49.42,-1,2,mid,7915678,0
66.19.4,-1,1,mid,7917899,0
25.93.1,-1,1,mid,7911121,0
49.41,1,1,mid,7996450,1
45.20,-1,1,mid,7925761,1
46.90,2,1,old,7983353,1
49.41,-1,1,mid,7921096,0
46.73,-1,1,mid,7923151,0
41.20,2,1,mid,7923123,0
49.41,2,1,mid,7913205,1
66.22,-1,2,mid,7916696,0
62.01,-1,2,mid,7961515,0
41.20,-1,2,mid,7977149,0
43.29,-1,2,old,7995679,0
49.32,-1,2,new,7977771,0
47.91,-1,2,old,7999441,0
45.32,-1,1,old,7987913,1
69.10,-1,1,mid,7913250,0
43.34,-1,2,mid,7925722,1
82.19,-1,2,mid,7910483,0
47.91,-1,2,mid,7914461,0
46.90,2,2,mid,7981272,1
73.11,-1,1,mid,7926284,0
46.52.2,-1,2,mid,7910255,1
66.19,1,1,mid,7912025,0
43.21,1,1,new,7969888,0
49.42,-1,2,mid,7985352,1
49.41,-1,2,mid,7901034,0
43.99,2,1,mid,7981422,0
95.11,-1,2,mid,7921397,0
47.64,1,1,mid,7985699,0
46.48.2,1,1,mid,7925324,0
33.20,2,2,mid,7985150,1
45.20,-1,2,old,7938425,1
47.91,-1,2,old,7951311,0
62.09,-1,1,mid,7925288,0
47.91,-1,2,new,7950076,0
43.22,2,2,mid,7992247,1
38.11,-1,2,mid,7965378,0
46.49.49,-1,2,new,7992280,1
43.21,-1,2,mid,7977728,0
47.91,-1,2,mid,7953572,0
46.73,2,1,mid,7951747,0
46.73,-1,1,mid,7926487,0
46.73,1,1,new,7904706,0
47.91,-1,2,old,7905312,0
47.91,-1,2,old,7987539,0
49.41,-1,2,new,7912232,0
63.12,-1,1,new,7916245,0
49.42,-1,1,old,7965559,0
43.31,2,1,mid,7963133,0
72.19,-1,1,mid,7927456,0
47.91,-1,2,old,7977975,0
47.91,-1,2,mid,7996606,0
45.20,-1,2,old,7909666,0
43.29,1,1,new,7916430,0
43.29,1,2,mid,7951795,1
41.20,1,1,old,7910626,1
68.31,-1,2,new,7909604,0
49.39,-1,2,mid,7988001,0
46.52,-1,1,mid,7936120,0
96.02,1,1,mid,7962358,1
46.46,-1,2,mid,7925555,1
45.32,1,1,old,7925601,0
49.32,-1,2,mid,7925826,0
46.73,2,1,mid,7926221,1
47.91,-1,1,mid,7992104,0
46.4,1,1,mid,7929066,1
73.11,2,1,mid,,0
56.10.1,-1,2,mid,7965693,0
95.23,-1,2,old,7937984,0
43.21,1,2,mid,7982829,1
43.21,2,2,mid,7961763,0
47.11,-1,2,mid,7902280,1
69.20.2,-1,1,old,7906497,0
43.21,2,1,mid,7983307,1
72.19,-1,1,old,7905252,1
43.29,2,2,mid,7966078,0
47.19,2,2,mid,7927834,0
46.73,1,1,new,7963586,0
86.10,-1,1,mid,7978866,0
47.91,-1,1,new,7914892,0
70.22,-1,1,new,7927138,0
49.20.9,-1,2,mid,7906812,0
46.90,-1,1,mid,7967348,0
56.10,-1,2,mid,7983777,1
62.01,-1,2,old,7916210,0
69.10,2,1,new,7985752,0
41.10,-1,2,mid,7926018,0
33.12,2,1,mid,7900609,0
47.19,2,2,mid,7901276,1
43.29,-1,2,new,7950276,0
43.39,-1,2,old,7982486,1
47.5,-1,2,mid,7925506,0
49.41.2,-1,2,mid,7909911,0
68.32.1,-1,1,mid,7965523,0
46.73,2,1,mid,7952931,1
46.49.49,1,1,mid,7913550,1
43.99,-1,1,mid,7916656,1
69.20,2,1,mid,7980405,1
46.90,1,1,mid,7927631,1
46.69.5,2,1,mid,7920350,1
62.01,-1,2,old,7904619,1
93.29.2,1,1,mid,7905932,0
61.20,-1,1,new,7965850,0
43.12.1,1,1,mid,7985595,1
61.90,-1,2,mid,7977353,0
43.99,2,2,mid,7912626,1
47.62,-1,2,mid,7911958,0
14.19,-1,2,mid,7900123,1
43.21,-1,1,old,7917913,1
46.19,-1,1,mid,7962550,1
95.21,1,1,mid,7985976,0
68.20,-1,2,old,7921935,0
73.11,-1,2,mid,7921603,0
49.41,-1,2,old,7902874,0
47.91.2,-1,2,old,7980707,0
79.11,-1,2,mid,7906144,0
73.11,-1,1,old,7968050,1
43.32,2,1,mid,7901170,1
46.73,1,1,mid,7980368,1
85.41,-1,2,old,7960981,0
63.11.1,1,2,mid,7992178,0
47.91.2,1,2,mid,7963151,0
43.29,1,1,mid,7987947,1
71.12.61,2,1,mid,7980078,1
47.89,-1,2,mid,7977452,0
65.12.2,-1,2,old,7938152,0
73.11,2,1,old,7987615,1
28.92,-1,1,mid,7912222,1
93.29,-1,2,old,7999619,0
96.02,-1,1,new,7921338,0
41.20,-1,1,new,7905022,0
47.91.2,-1,2,mid,7915278,1
49.39,-1,2,mid,7926255,0
47.91.2,2,2,mid,7901854,1
49.41,1,1,mid,7950742,0
43.21,1,1,old,7953522,0
62.0,-1,2,mid,7916914,0
85.41.9,2,2,mid,7908753,0
52.29,-1,1,mid,7937668,1
46.41,-1,1,mid,7910986,0
68.31.1,-1,2,mid,7969777,0
46.73,-1,1,new,7952748,0
49.41,-1,2,old,7950731,1
17.21,-1,1,new,7985230,0
43.39,-1,2,mid,7919715,0
95.23,-1,2,mid,7912497,1
86.23,-1,1,mid,7916121,0
10.71,-1,1,old,7918246,0
41.20,-1,1,mid,7903721,1
47.9,-1,2,mid,7903581,0
62.01,1,2,mid,7981818,1
85.22,-1,1,mid,7910456,0
46.49,1,1,mid,7901177,1
86.90,-1,2,mid,7961327,0
43.91,1,1,old,7963355,0
43.33,1,2,mid,7919497,0
43.11,-1,2,new,7921395,0
46.63,1,1,mid,7912646,1
43.21,2,2,mid,7996772,0
47.11,-1,2,mid,7923525,0
46.73,-1,2,old,7904182,0
62.01,-1,1,mid,7930416,1
47.64,2,1,mid,7985962,1
62.01,2,1,mid,7989047,1
74.10,-1,2,old,7909959,0
41.20,1,1,mid,7904636,1
47.19,-1,2,old,7950557,0
68.20,1,2,old,7952223,1
59.11,-1,2,mid,7903410,1
41.20,1,1,new,7902863,1
43.39,-1,2,mid,7915587,0
41.20,1,1,old,7921242,0
49.41,-1,2,mid,7921069,1
49.41,-1,2,new,7900211,0
45.32,-1,1,mid,7921951,1
01.61,-1,2,old,7960465,1
47.5,-1,2,mid,7926246,0
49.42,1,1,mid,7915089,1
43.29,-1,2,mid,7930246,1
47.59,-1,2,old,7951099,0
56.10,-1,2,mid,7985613,1
93.29.9,-1,2,old,7953516,0
49.42,1,1,mid,7905509,0
46.41,1,1,mid,7906053,1
62.01,-1,1,new,7963237,0
49.42,-1,2,mid,7925562,0
42.11,1,1,mid,7982699,0
41.20,-1,2,mid,7978735,1
49.41,2,2,mid,7982289,1
41.20,-1,2,new,7903587,0
49.41,-1,2,mid,7911616,0
62.01,-1,2,old,7963964,0
69,-1,1,old,7920557,0
45.31,-1,2,new,7995019,0
81.22,2,2,mid,7981209,1
63.99.1,-1,2,mid,7913475,1
26.5,-1,1,mid,7983053,1
68.31.3,-1,2,mid,7921658,1
43.21,-1,2,mid,7912856,1
41.20,2,2,mid,7912589,1
78.20,-1,2,old,7909163,0
46.73,2,1,mid,7985149,1
69.10,-1,2,old,7926825,0
69.20,1,2,mid,7936148,0
49.42,-1,2,old,7965500,0
82.92,1,1,mid,7967071,0
46.90,2,1,mid,7900542,1
62.01,1,1,mid,7911915,0
38.32.3,1,1,mid,7939899,1
46.90,1,1,new,7982993,0
42.22,1,1,new,7901316,1
85.41.1,-1,2,mid,7919823,1
46.73,2,1,mid,7922686,1
01.19.2,-1,1,mid,7950700,0
85.42,-1,1,old,7913742,0
46.90,2,1,old,7983524,0
78.10,1,1,mid,7951656,1
41.20,2,2,mid,7927019,0
80.10,-1,1,mid,7908143,0
41.20,-1,2,old,7911544,1
23.70.2,-1,2,mid,7917333,0
47.91.2,-1,1,mid,7987194,0
52.29,-1,1,old,7929602,0
13.99.4,-1,2,old,7981838,1
01.5,-1,1,new,7912235,0
49.39,-1,2,mid,7902152,0
46.69.5,1,2,mid,7991751,1
46.90,2,1,mid,7908045,1
66.19,-1,2,old,7900082,0
45.32.21,-1,2,old,7905450,1
95.11,-1,2,mid,7930353,0
66.19,1,1,old,7918663,0
78.20,-1,1,new,7927569,0
46.90,2,1,mid,7921425,1
45.20,-1,2,mid,7938129,1
96.02.2,-1,2,mid,7913336,1
62.01,-1,2,old,7926214,0
43.39,2,2,mid,7908878,0
73.20,2,1,old,7915117,0
41.20,1,1,mid,7903289,1
62.02,-1,1,mid,7905897,0
86.90.1,-1,1,new,7991393,0
49.42,-1,2,mid,7919472,1
49.41,1,2,old,7915018,1
41.20,1,1,mid,7930436,0
71.20.4,-1,1,mid,7929536,0
45.20.2,1,2,mid,7928232,1
73.11,2,1,old,7912319,1
46.73,1,1,mid,7923115,1
41.20,-1,1,mid,7925091,1
47.19.1,-1,2,old,7950929,0
71.12,1,1,mid,7905793,0
49.42,1,2,mid,7921054,1
47.91,-1,2,mid,7999441,1
43.21,2,1,mid,7915204,1
49.41,2,2,mid,7912289,1
73.11,2,1,mid,7982824,1
41.20,1,1,mid,7936244,1
62.01,-1,2,mid,7929504,0
46.14.9,-1,2,mid,7967560,0
43.39,1,2,mid,7905938,1
43.31,-1,2,mid,7905024,0
62.01,-1,2,new,7950071,1
62.01,-1,2,mid,7953860,0
49.42,1,1,mid,7908052,0
46.73,2,1,mid,7986722,1
62.01,2,2,mid,7950744,0
41.20,1,2,mid,7951791,1
62.01,-1,2,mid,7921915,0
96.02.2,-1,2,mid,7905080,1
43.99,1,2,old,7921592,0
81.22,-1,2,old,7938555,0
86.10,-1,1,new,7987051,0
95.21,2,2,mid,7919259,0
43.34,-1,2,old,7951490,1
49.4,-1,2,old,7914614,0
49.41,-1,2,mid,7925058,1
47.91.1,-1,2,mid,7902271,1
47.42,2,1,mid,7963879,1
73.11,1,1,old,7950832,1
62.03,-1,2,mid,7918143,0
46.90,1,1,mid,7969077,0
47.91.1,1,2,mid,7938114,1
41.20,2,2,mid,7912028,1
93.29,-1,2,mid,7919421,0
43.29,1,1,mid,7916458,0
46.49,-1,1,new,7911920,0
81.30,2,1,mid,7937078,0
47.91,-1,2,mid,7926812,0
69.10,2,1,mid,7999138,0
46.72,-1,1,mid,7932309,1
46.73,2,1,mid,7917958,0
46.52,1,1,mid,7915993,1
46.90,-1,1,mid,7909284,0
41.20,-1,2,mid,7981997,0
46.73,2,1,mid,7951369,0
95.11,-1,2,mid,7982473,1
79.11,-1,2,old,7921909,0
49.41,2,1,mid,7980468,0
41.20,2,2,mid,7950826,1
45.31,-1,2,old,7960675,0
46.90,-1,2,new,7932125,0
43.29,2,1,mid,7983138,1
43.33,-1,2,mid,7912438,0
46.90,-1,1,mid,7900495,0
69.10,-1,1,old,7921959,0
46.73,1,1,old,7992289,1
46.76,2,1,mid,7916797,1
49.41,-1,2,mid,7927025,1
01.50,-1,1,old,7996762,0
46.90,1,1,mid,7996698,1
47.42,-1,2,old,7916190,1
95.21,-1,1,mid,7977679,0
46.73,-1,2,mid,7900075,1
46.90,-1,1,new,7922075,0
56.10,-1,2,old,7926885,0
46.90,2,1,mid,7967029,1
47.76,-1,2,mid,7923792,0
43.21,1,1,mid,7933441,0
64.99.6,-1,1,mid,7952223,0
47.64,2,1,mid,7985172,0
47.24,-1,2,mid,7904302,0
80.10,-1,2,mid,7967249,1
46.73,2,1,mid,7960061,0
41.20,-1,2,old,7995494,0
41.20,-1,1,mid,7915622,1
68.20.2,-1,1,mid,7916176,0
46.90,-1,1,mid,7913274,1
45.32,-1,2,old,7950755,0
73.11,-1,2,new,7999536,0
47.42,-1,2,old,7913487,1
46.90,1,1,mid,7904934,0
46.90,-1,1,mid,7906074,1
45.31,-1,1,mid,7991164,0
47.76,-1,2,mid,7911766,0
41.20,-1,2,mid,7989706,0
82.11,2,1,mid,7952001,1
46.90,2,1,mid,7996008,1
47.71,-1,1,mid,7901042,1
46.49,-1,1,new,7928226,0
45.31,2,1,mid,7926784,1
62.01,-1,2,new,7919624,0
47.11,-1,2,mid,7906302,0
73.11,2,1,mid,7999352,0
90.01,-1,2,old,7926423,0
47.91.2,1,1,new,7916250,0
43.21,-1,2,new,7915685,0
49.41,-1,1,new,7922323,0
22.29,-1,1,old,7905662,0
73.11,-1,2,mid,7961491,0
55.10,1,1,mid,7906274,0
41.20,-1,1,mid,7953768,1
49.41,1,1,mid,7919956,0
41.20,1,2,mid,7922516,1
62.01,1,2,old,7965589,0
81.21,-1,2,mid,7950579,0
47.91,-1,2,mid,7966932,1
41.20,2,1,mid,7951207,0
33.14,2,1,mid,7985156,1
85.41,-1,2,mid,7905210,0
45.20,-1,2,old,7917058,0
56.10,-1,1,old,7921845,0
46.90,2,1,old,7913747,1
43.39,2,1,new,7923372,1
14.19,-1,2,mid,7902966,0
46.52,1,1,mid,7985395,1
47.65,2,1,mid,7930072,0
43.22,-1,2,mid,7953522,1
43.39,-1,2,mid,7916408,1
47.91.2,2,2,mid,7919935,1
47.91,-1,2,mid,7968644,0
43.21,-1,2,old,7980705,1
56.10,1,2,mid,7905405,1
49.32,-1,2,old,7999758,0
01.11,1,1,mid,7987386,0
41.20,1,2,mid,7952799,0
68.20.1,-1,2,old,7916248,0
47.91,-1,2,mid,7960153,0
43.22,1,2,mid,7965616,1
47.78.9,-1,2,mid,7911929,0
47.71,-1,2,mid,7913469,0
43.31,1,2,mid,7919345,1
96.02,-1,2,mid,7988386,1
95.29.1,-1,2,old,7908507,1
47.19,-1,2,mid,7965890,0
47.71,-1,2,old,7989122,0
46.73.6,2,1,mid,7937073,1
41.20,-1,1,old,7900581,0
43.21,1,2,mid,7960069,1
46.90,2,1,mid,7951749,1
96.09,-1,2,mid,7915353,0
74.20,-1,2,mid,7952005,0
62.01,-1,2,mid,7916565,0
56.10,-1,2,new,7967928,0
